id,temporada,antelacion,competicion,rival,interes,interes acumulado
21/22 · LaLiga · Mallorca,21/22,-77,LaLiga,Mallorca,466,13917
21/22 · LaLiga · Mallorca,21/22,-76,LaLiga,Mallorca,433,14350
21/22 · LaLiga · Mallorca,21/22,-75,LaLiga,Mallorca,371,14721
21/22 · LaLiga · Mallorca,21/22,-74,LaLiga,Mallorca,412,15133
21/22 · LaLiga · Mallorca,21/22,-73,LaLiga,Mallorca,469,15602
21/22 · LaLiga · Mallorca,21/22,-72,LaLiga,Mallorca,338,15940
21/22 · LaLiga · Mallorca,21/22,-71,LaLiga,Mallorca,348,16288
21/22 · LaLiga · Mallorca,21/22,-70,LaLiga,Mallorca,566,16854
21/22 · LaLiga · Mallorca,21/22,-69,LaLiga,Mallorca,517,17371
21/22 · LaLiga · Mallorca,21/22,-68,LaLiga,Mallorca,423,17794
21/22 · LaLiga · Mallorca,21/22,-67,LaLiga,Mallorca,433,18227
21/22 · LaLiga · Mallorca,21/22,-66,LaLiga,Mallorca,345,18572
21/22 · LaLiga · Mallorca,21/22,-65,LaLiga,Mallorca,345,18917
21/22 · LaLiga · Mallorca,21/22,-64,LaLiga,Mallorca,328,19245
21/22 · LaLiga · Mallorca,21/22,-63,LaLiga,Mallorca,635,19880
21/22 · LaLiga · Mallorca,21/22,-62,LaLiga,Mallorca,764,20644
21/22 · LaLiga · Mallorca,21/22,-61,LaLiga,Mallorca,585,21229
21/22 · LaLiga · Mallorca,21/22,-60,LaLiga,Mallorca,576,21805
21/22 · LaLiga · Mallorca,21/22,-59,LaLiga,Mallorca,567,22372
21/22 · LaLiga · Mallorca,21/22,-58,LaLiga,Mallorca,401,22773
21/22 · LaLiga · Mallorca,21/22,-57,LaLiga,Mallorca,355,23128
21/22 · LaLiga · Mallorca,21/22,-56,LaLiga,Mallorca,650,23778
21/22 · LaLiga · Mallorca,21/22,-55,LaLiga,Mallorca,592,24370
21/22 · LaLiga · Mallorca,21/22,-54,LaLiga,Mallorca,487,24857
21/22 · LaLiga · Mallorca,21/22,-53,LaLiga,Mallorca,531,25388
21/22 · LaLiga · Mallorca,21/22,-52,LaLiga,Mallorca,564,25952
21/22 · LaLiga · Mallorca,21/22,-51,LaLiga,Mallorca,491,26443
21/22 · LaLiga · Mallorca,21/22,-50,LaLiga,Mallorca,450,26893
21/22 · LaLiga · Mallorca,21/22,-49,LaLiga,Mallorca,961,27854
21/22 · LaLiga · Mallorca,21/22,-48,LaLiga,Mallorca,875,28729
21/22 · LaLiga · Mallorca,21/22,-47,LaLiga,Mallorca,679,29408
21/22 · LaLiga · Mallorca,21/22,-46,LaLiga,Mallorca,696,30104
21/22 · LaLiga · Mallorca,21/22,-45,LaLiga,Mallorca,654,30758
21/22 · LaLiga · Mallorca,21/22,-44,LaLiga,Mallorca,675,31433
21/22 · LaLiga · Mallorca,21/22,-43,LaLiga,Mallorca,586,32019
21/22 · LaLiga · Mallorca,21/22,-42,LaLiga,Mallorca,907,32926
21/22 · LaLiga · Mallorca,21/22,-41,LaLiga,Mallorca,1057,33983
21/22 · LaLiga · Mallorca,21/22,-40,LaLiga,Mallorca,1133,35116
21/22 · LaLiga · Mallorca,21/22,-39,LaLiga,Mallorca,856,35972
21/22 · LaLiga · Mallorca,21/22,-38,LaLiga,Mallorca,721,36693
21/22 · LaLiga · Mallorca,21/22,-37,LaLiga,Mallorca,697,37390
21/22 · LaLiga · Mallorca,21/22,-36,LaLiga,Mallorca,710,38100
21/22 · LaLiga · Mallorca,21/22,-35,LaLiga,Mallorca,791,38891
21/22 · LaLiga · Mallorca,21/22,-34,LaLiga,Mallorca,826,39717
21/22 · LaLiga · Mallorca,21/22,-33,LaLiga,Mallorca,880,40597
21/22 · LaLiga · Mallorca,21/22,-32,LaLiga,Mallorca,1179,41776
21/22 · LaLiga · Mallorca,21/22,-31,LaLiga,Mallorca,1118,42894
21/22 · LaLiga · Mallorca,21/22,-30,LaLiga,Mallorca,936,43830
21/22 · LaLiga · Mallorca,21/22,-29,LaLiga,Mallorca,1012,44842
21/22 · LaLiga · Mallorca,21/22,-28,LaLiga,Mallorca,1838,46680
21/22 · LaLiga · Mallorca,21/22,-27,LaLiga,Mallorca,1850,48530
21/22 · LaLiga · Mallorca,21/22,-26,LaLiga,Mallorca,1786,50316
21/22 · LaLiga · Mallorca,21/22,-25,LaLiga,Mallorca,1346,51662
21/22 · LaLiga · Mallorca,21/22,-24,LaLiga,Mallorca,1290,52952
21/22 · LaLiga · Mallorca,21/22,-23,LaLiga,Mallorca,1140,54092
21/22 · LaLiga · Mallorca,21/22,-22,LaLiga,Mallorca,1104,55196
21/22 · LaLiga · Mallorca,21/22,-21,LaLiga,Mallorca,1447,56643
21/22 · LaLiga · Mallorca,21/22,-20,LaLiga,Mallorca,1957,58600
21/22 · LaLiga · Mallorca,21/22,-19,LaLiga,Mallorca,1986,60586
21/22 · LaLiga · Mallorca,21/22,-18,LaLiga,Mallorca,1747,62333
21/22 · LaLiga · Mallorca,21/22,-17,LaLiga,Mallorca,1798,64131
21/22 · LaLiga · Mallorca,21/22,-16,LaLiga,Mallorca,1461,65592
21/22 · LaLiga · Mallorca,21/22,-15,LaLiga,Mallorca,1102,66694
21/22 · LaLiga · Mallorca,21/22,-14,LaLiga,Mallorca,1281,67975
21/22 · LaLiga · Mallorca,21/22,-13,LaLiga,Mallorca,2297,70272
21/22 · LaLiga · Mallorca,21/22,-12,LaLiga,Mallorca,2143,72415
21/22 · LaLiga · Mallorca,21/22,-11,LaLiga,Mallorca,1871,74286
21/22 · LaLiga · Mallorca,21/22,-10,LaLiga,Mallorca,1981,76267
21/22 · LaLiga · Mallorca,21/22,-9,LaLiga,Mallorca,2057,78324
21/22 · LaLiga · Mallorca,21/22,-8,LaLiga,Mallorca,2233,80557
21/22 · LaLiga · Mallorca,21/22,-7,LaLiga,Mallorca,4238,84795
21/22 · LaLiga · Mallorca,21/22,-6,LaLiga,Mallorca,4626,89421
21/22 · LaLiga · Mallorca,21/22,-5,LaLiga,Mallorca,4189,93610
21/22 · LaLiga · Mallorca,21/22,-4,LaLiga,Mallorca,4441,98051
21/22 · LaLiga · Mallorca,21/22,-3,LaLiga,Mallorca,6166,104217
21/22 · LaLiga · Mallorca,21/22,-2,LaLiga,Mallorca,5826,110043
21/22 · LaLiga · Mallorca,21/22,-1,LaLiga,Mallorca,8033,118076
21/22 · LaLiga · Mallorca,21/22,0,LaLiga,Mallorca,12931,131007
21/22 · LaLiga · Levante,21/22,-16,LaLiga,Levante,2351,2351
21/22 · LaLiga · Levante,21/22,-15,LaLiga,Levante,1650,4001
21/22 · LaLiga · Levante,21/22,-14,LaLiga,Levante,2199,6200
21/22 · LaLiga · Levante,21/22,-13,LaLiga,Levante,2408,8608
21/22 · LaLiga · Levante,21/22,-12,LaLiga,Levante,3132,11740
21/22 · LaLiga · Levante,21/22,-11,LaLiga,Levante,1896,13636
21/22 · LaLiga · Levante,21/22,-10,LaLiga,Levante,1780,15416
21/22 · LaLiga · Levante,21/22,-9,LaLiga,Levante,1726,17142
21/22 · LaLiga · Levante,21/22,-8,LaLiga,Levante,1423,18565
21/22 · LaLiga · Levante,21/22,-7,LaLiga,Levante,1681,20246
21/22 · LaLiga · Levante,21/22,-6,LaLiga,Levante,3699,23945
21/22 · LaLiga · Levante,21/22,-5,LaLiga,Levante,4079,28024
21/22 · LaLiga · Levante,21/22,-4,LaLiga,Levante,3697,31721
21/22 · LaLiga · Levante,21/22,-3,LaLiga,Levante,4072,35793
21/22 · LaLiga · Levante,21/22,-2,LaLiga,Levante,3943,39736
21/22 · LaLiga · Levante,21/22,-1,LaLiga,Levante,4974,44710
21/22 · LaLiga · Levante,21/22,0,LaLiga,Levante,4416,49126
21/22 · LaLiga · Granada,21/22,-10,LaLiga,Granada,2807,2807
21/22 · LaLiga · Granada,21/22,-9,LaLiga,Granada,1705,4512
21/22 · LaLiga · Granada,21/22,-8,LaLiga,Granada,2984,7496
21/22 · LaLiga · Granada,21/22,-7,LaLiga,Granada,3066,10562
21/22 · LaLiga · Granada,21/22,-6,LaLiga,Granada,4715,15277
21/22 · LaLiga · Granada,21/22,-5,LaLiga,Granada,3589,18866
21/22 · LaLiga · Granada,21/22,-4,LaLiga,Granada,3861,22727
21/22 · LaLiga · Granada,21/22,-3,LaLiga,Granada,4103,26830
21/22 · LaLiga · Granada,21/22,-2,LaLiga,Granada,3605,30435
21/22 · LaLiga · Granada,21/22,-1,LaLiga,Granada,4674,35109
21/22 · LaLiga · Granada,21/22,0,LaLiga,Granada,6253,41362
21/22 · LaLiga · Getafe,21/22,-9,LaLiga,Getafe,4734,4734
21/22 · LaLiga · Getafe,21/22,-4,LaLiga,Getafe,4950,9684
21/22 · LaLiga · Getafe,21/22,-3,LaLiga,Getafe,4055,13739
21/22 · LaLiga · Getafe,21/22,-2,LaLiga,Getafe,5260,18999
21/22 · LaLiga · Getafe,21/22,-1,LaLiga,Getafe,7218,26217
21/22 · LaLiga · Getafe,21/22,0,LaLiga,Getafe,5133,31350
21/22 · LaLiga · Espanyol,21/22,-65,LaLiga,Espanyol,253,253
21/22 · LaLiga · Espanyol,21/22,-64,LaLiga,Espanyol,701,954
21/22 · LaLiga · Espanyol,21/22,-63,LaLiga,Espanyol,468,1422
21/22 · LaLiga · Espanyol,21/22,-62,LaLiga,Espanyol,487,1909
21/22 · LaLiga · Espanyol,21/22,-61,LaLiga,Espanyol,704,2613
21/22 · LaLiga · Espanyol,21/22,-60,LaLiga,Espanyol,615,3228
21/22 · LaLiga · Espanyol,21/22,-59,LaLiga,Espanyol,417,3645
21/22 · LaLiga · Espanyol,21/22,-58,LaLiga,Espanyol,395,4040
21/22 · LaLiga · Espanyol,21/22,-57,LaLiga,Espanyol,359,4399
21/22 · LaLiga · Espanyol,21/22,-56,LaLiga,Espanyol,291,4690
21/22 · LaLiga · Espanyol,21/22,-55,LaLiga,Espanyol,811,5501
21/22 · LaLiga · Espanyol,21/22,-54,LaLiga,Espanyol,799,6300
21/22 · LaLiga · Espanyol,21/22,-53,LaLiga,Espanyol,703,7003
21/22 · LaLiga · Espanyol,21/22,-52,LaLiga,Espanyol,827,7830
21/22 · LaLiga · Espanyol,21/22,-51,LaLiga,Espanyol,471,8301
21/22 · LaLiga · Espanyol,21/22,-50,LaLiga,Espanyol,507,8808
21/22 · LaLiga · Espanyol,21/22,-49,LaLiga,Espanyol,404,9212
21/22 · LaLiga · Espanyol,21/22,-48,LaLiga,Espanyol,465,9677
21/22 · LaLiga · Espanyol,21/22,-47,LaLiga,Espanyol,432,10109
21/22 · LaLiga · Espanyol,21/22,-46,LaLiga,Espanyol,470,10579
21/22 · LaLiga · Espanyol,21/22,-45,LaLiga,Espanyol,488,11067
21/22 · LaLiga · Espanyol,21/22,-44,LaLiga,Espanyol,469,11536
21/22 · LaLiga · Espanyol,21/22,-43,LaLiga,Espanyol,369,11905
21/22 · LaLiga · Espanyol,21/22,-42,LaLiga,Espanyol,311,12216
21/22 · LaLiga · Espanyol,21/22,-41,LaLiga,Espanyol,425,12641
21/22 · LaLiga · Espanyol,21/22,-40,LaLiga,Espanyol,470,13111
21/22 · LaLiga · Espanyol,21/22,-39,LaLiga,Espanyol,750,13861
21/22 · LaLiga · Espanyol,21/22,-38,LaLiga,Espanyol,742,14603
21/22 · LaLiga · Espanyol,21/22,-37,LaLiga,Espanyol,114,14717
21/22 · LaLiga · Espanyol,21/22,-36,LaLiga,Espanyol,608,15325
21/22 · LaLiga · Espanyol,21/22,-35,LaLiga,Espanyol,541,15866
21/22 · LaLiga · Espanyol,21/22,-34,LaLiga,Espanyol,1248,17114
21/22 · LaLiga · Espanyol,21/22,-33,LaLiga,Espanyol,1485,18599
21/22 · LaLiga · Espanyol,21/22,-32,LaLiga,Espanyol,1383,19982
21/22 · LaLiga · Espanyol,21/22,-31,LaLiga,Espanyol,1597,21579
21/22 · LaLiga · Espanyol,21/22,-30,LaLiga,Espanyol,1112,22691
21/22 · LaLiga · Espanyol,21/22,-29,LaLiga,Espanyol,852,23543
21/22 · LaLiga · Espanyol,21/22,-28,LaLiga,Espanyol,794,24337
21/22 · LaLiga · Espanyol,21/22,-27,LaLiga,Espanyol,1949,26286
21/22 · LaLiga · Espanyol,21/22,-26,LaLiga,Espanyol,1456,27742
21/22 · LaLiga · Espanyol,21/22,-25,LaLiga,Espanyol,1152,28894
21/22 · LaLiga · Espanyol,21/22,-24,LaLiga,Espanyol,1986,30880
21/22 · LaLiga · Espanyol,21/22,-23,LaLiga,Espanyol,2086,32966
21/22 · LaLiga · Espanyol,21/22,-22,LaLiga,Espanyol,1452,34418
21/22 · LaLiga · Espanyol,21/22,-21,LaLiga,Espanyol,3285,37703
21/22 · LaLiga · Espanyol,21/22,-20,LaLiga,Espanyol,3452,41155
21/22 · LaLiga · Espanyol,21/22,-19,LaLiga,Espanyol,2895,44050
21/22 · LaLiga · Espanyol,21/22,-18,LaLiga,Espanyol,3268,47318
21/22 · LaLiga · Espanyol,21/22,-17,LaLiga,Espanyol,3329,50647
21/22 · LaLiga · Espanyol,21/22,-16,LaLiga,Espanyol,2807,53454
21/22 · LaLiga · Espanyol,21/22,-15,LaLiga,Espanyol,3622,57076
21/22 · LaLiga · Espanyol,21/22,-14,LaLiga,Espanyol,4711,61787
21/22 · LaLiga · Espanyol,21/22,-13,LaLiga,Espanyol,3403,65190
21/22 · LaLiga · Espanyol,21/22,-12,LaLiga,Espanyol,5958,71148
21/22 · LaLiga · Espanyol,21/22,-11,LaLiga,Espanyol,5415,76563
21/22 · LaLiga · Espanyol,21/22,-10,LaLiga,Espanyol,4079,80642
21/22 · LaLiga · Espanyol,21/22,-9,LaLiga,Espanyol,3200,83842
21/22 · LaLiga · Espanyol,21/22,-8,LaLiga,Espanyol,3127,86969
21/22 · LaLiga · Espanyol,21/22,-7,LaLiga,Espanyol,3482,90451
21/22 · LaLiga · Espanyol,21/22,-6,LaLiga,Espanyol,3580,94031
21/22 · LaLiga · Espanyol,21/22,-5,LaLiga,Espanyol,4870,98901
21/22 · LaLiga · Espanyol,21/22,-4,LaLiga,Espanyol,5432,104333
21/22 · LaLiga · Espanyol,21/22,-3,LaLiga,Espanyol,6731,111064
21/22 · LaLiga · Espanyol,21/22,-2,LaLiga,Espanyol,7349,118413
21/22 · LaLiga · Espanyol,21/22,-1,LaLiga,Espanyol,8372,126785
21/22 · LaLiga · Espanyol,21/22,0,LaLiga,Espanyol,10464,137249
21/22 · LaLiga · Elche,21/22,-93,LaLiga,Elche,63,63
21/22 · LaLiga · Elche,21/22,-92,LaLiga,Elche,181,244
21/22 · LaLiga · Elche,21/22,-91,LaLiga,Elche,179,423
21/22 · LaLiga · Elche,21/22,-90,LaLiga,Elche,166,589
21/22 · LaLiga · Elche,21/22,-89,LaLiga,Elche,215,804
21/22 · LaLiga · Elche,21/22,-88,LaLiga,Elche,169,973
21/22 · LaLiga · Elche,21/22,-87,LaLiga,Elche,118,1091
21/22 · LaLiga · Elche,21/22,-86,LaLiga,Elche,108,1199
21/22 · LaLiga · Elche,21/22,-85,LaLiga,Elche,97,1296
21/22 · LaLiga · Elche,21/22,-84,LaLiga,Elche,103,1399
21/22 · LaLiga · Elche,21/22,-83,LaLiga,Elche,269,1668
21/22 · LaLiga · Elche,21/22,-82,LaLiga,Elche,198,1866
21/22 · LaLiga · Elche,21/22,-81,LaLiga,Elche,198,2064
21/22 · LaLiga · Elche,21/22,-80,LaLiga,Elche,198,2262
21/22 · LaLiga · Elche,21/22,-79,LaLiga,Elche,198,2460
21/22 · LaLiga · Elche,21/22,-78,LaLiga,Elche,127,2587
21/22 · LaLiga · Elche,21/22,-77,LaLiga,Elche,160,2747
21/22 · LaLiga · Elche,21/22,-76,LaLiga,Elche,155,2902
21/22 · LaLiga · Elche,21/22,-75,LaLiga,Elche,135,3037
21/22 · LaLiga · Elche,21/22,-74,LaLiga,Elche,157,3194
21/22 · LaLiga · Elche,21/22,-73,LaLiga,Elche,167,3361
21/22 · LaLiga · Elche,21/22,-72,LaLiga,Elche,135,3496
21/22 · LaLiga · Elche,21/22,-71,LaLiga,Elche,130,3626
21/22 · LaLiga · Elche,21/22,-70,LaLiga,Elche,119,3745
21/22 · LaLiga · Elche,21/22,-69,LaLiga,Elche,151,3896
21/22 · LaLiga · Elche,21/22,-68,LaLiga,Elche,169,4065
21/22 · LaLiga · Elche,21/22,-67,LaLiga,Elche,256,4321
21/22 · LaLiga · Elche,21/22,-66,LaLiga,Elche,289,4610
21/22 · LaLiga · Elche,21/22,-65,LaLiga,Elche,373,4983
21/22 · LaLiga · Elche,21/22,-64,LaLiga,Elche,373,5356
21/22 · LaLiga · Elche,21/22,-63,LaLiga,Elche,373,5729
21/22 · LaLiga · Elche,21/22,-62,LaLiga,Elche,457,6186
21/22 · LaLiga · Elche,21/22,-61,LaLiga,Elche,510,6696
21/22 · LaLiga · Elche,21/22,-60,LaLiga,Elche,392,7088
21/22 · LaLiga · Elche,21/22,-59,LaLiga,Elche,444,7532
21/22 · LaLiga · Elche,21/22,-58,LaLiga,Elche,316,7848
21/22 · LaLiga · Elche,21/22,-57,LaLiga,Elche,263,8111
21/22 · LaLiga · Elche,21/22,-56,LaLiga,Elche,240,8351
21/22 · LaLiga · Elche,21/22,-55,LaLiga,Elche,477,8828
21/22 · LaLiga · Elche,21/22,-54,LaLiga,Elche,382,9210
21/22 · LaLiga · Elche,21/22,-53,LaLiga,Elche,314,9524
21/22 · LaLiga · Elche,21/22,-52,LaLiga,Elche,306,9830
21/22 · LaLiga · Elche,21/22,-51,LaLiga,Elche,295,10125
21/22 · LaLiga · Elche,21/22,-50,LaLiga,Elche,224,10349
21/22 · LaLiga · Elche,21/22,-49,LaLiga,Elche,476,10825
21/22 · LaLiga · Elche,21/22,-48,LaLiga,Elche,494,11319
21/22 · LaLiga · Elche,21/22,-47,LaLiga,Elche,419,11738
21/22 · LaLiga · Elche,21/22,-46,LaLiga,Elche,393,12131
21/22 · LaLiga · Elche,21/22,-45,LaLiga,Elche,377,12508
21/22 · LaLiga · Elche,21/22,-44,LaLiga,Elche,314,12822
21/22 · LaLiga · Elche,21/22,-43,LaLiga,Elche,379,13201
21/22 · LaLiga · Elche,21/22,-42,LaLiga,Elche,392,13593
21/22 · LaLiga · Elche,21/22,-41,LaLiga,Elche,396,13989
21/22 · LaLiga · Elche,21/22,-40,LaLiga,Elche,488,14477
21/22 · LaLiga · Elche,21/22,-39,LaLiga,Elche,490,14967
21/22 · LaLiga · Elche,21/22,-38,LaLiga,Elche,412,15379
21/22 · LaLiga · Elche,21/22,-37,LaLiga,Elche,348,15727
21/22 · LaLiga · Elche,21/22,-36,LaLiga,Elche,283,16010
21/22 · LaLiga · Elche,21/22,-35,LaLiga,Elche,323,16333
21/22 · LaLiga · Elche,21/22,-34,LaLiga,Elche,423,16756
21/22 · LaLiga · Elche,21/22,-33,LaLiga,Elche,436,17192
21/22 · LaLiga · Elche,21/22,-32,LaLiga,Elche,434,17626
21/22 · LaLiga · Elche,21/22,-31,LaLiga,Elche,499,18125
21/22 · LaLiga · Elche,21/22,-30,LaLiga,Elche,549,18674
21/22 · LaLiga · Elche,21/22,-29,LaLiga,Elche,431,19105
21/22 · LaLiga · Elche,21/22,-28,LaLiga,Elche,590,19695
21/22 · LaLiga · Elche,21/22,-27,LaLiga,Elche,739,20434
21/22 · LaLiga · Elche,21/22,-26,LaLiga,Elche,766,21200
21/22 · LaLiga · Elche,21/22,-25,LaLiga,Elche,885,22085
21/22 · LaLiga · Elche,21/22,-24,LaLiga,Elche,700,22785
21/22 · LaLiga · Elche,21/22,-23,LaLiga,Elche,468,23253
21/22 · LaLiga · Elche,21/22,-22,LaLiga,Elche,458,23711
21/22 · LaLiga · Elche,21/22,-21,LaLiga,Elche,493,24204
21/22 · LaLiga · Elche,21/22,-20,LaLiga,Elche,595,24799
21/22 · LaLiga · Elche,21/22,-19,LaLiga,Elche,688,25487
21/22 · LaLiga · Elche,21/22,-18,LaLiga,Elche,923,26410
21/22 · LaLiga · Elche,21/22,-17,LaLiga,Elche,1054,27464
21/22 · LaLiga · Elche,21/22,-16,LaLiga,Elche,981,28445
21/22 · LaLiga · Elche,21/22,-15,LaLiga,Elche,927,29372
21/22 · LaLiga · Elche,21/22,-14,LaLiga,Elche,2063,31435
21/22 · LaLiga · Elche,21/22,-13,LaLiga,Elche,1636,33071
21/22 · LaLiga · Elche,21/22,-12,LaLiga,Elche,1488,34559
21/22 · LaLiga · Elche,21/22,-11,LaLiga,Elche,1704,36263
21/22 · LaLiga · Elche,21/22,-10,LaLiga,Elche,1893,38156
21/22 · LaLiga · Elche,21/22,-9,LaLiga,Elche,1800,39956
21/22 · LaLiga · Elche,21/22,-8,LaLiga,Elche,1623,41579
21/22 · LaLiga · Elche,21/22,-7,LaLiga,Elche,2178,43757
21/22 · LaLiga · Elche,21/22,-6,LaLiga,Elche,2243,46000
21/22 · LaLiga · Elche,21/22,-5,LaLiga,Elche,2976,48976
21/22 · LaLiga · Elche,21/22,-4,LaLiga,Elche,2981,51957
21/22 · LaLiga · Elche,21/22,-3,LaLiga,Elche,2298,54255
21/22 · LaLiga · Elche,21/22,-2,LaLiga,Elche,2346,56601
21/22 · LaLiga · Elche,21/22,-1,LaLiga,Elche,2718,59319
21/22 · LaLiga · Elche,21/22,0,LaLiga,Elche,5889,65208
21/22 · LaLiga · Celta de Vigo,21/22,-187,LaLiga,Celta de Vigo,44,44
21/22 · LaLiga · Celta de Vigo,21/22,-186,LaLiga,Celta de Vigo,83,127
21/22 · LaLiga · Celta de Vigo,21/22,-185,LaLiga,Celta de Vigo,48,175
21/22 · LaLiga · Celta de Vigo,21/22,-184,LaLiga,Celta de Vigo,40,215
21/22 · LaLiga · Celta de Vigo,21/22,-183,LaLiga,Celta de Vigo,52,267
21/22 · LaLiga · Celta de Vigo,21/22,-182,LaLiga,Celta de Vigo,70,337
21/22 · LaLiga · Celta de Vigo,21/22,-181,LaLiga,Celta de Vigo,38,375
21/22 · LaLiga · Celta de Vigo,21/22,-180,LaLiga,Celta de Vigo,31,406
21/22 · LaLiga · Celta de Vigo,21/22,-179,LaLiga,Celta de Vigo,33,439
21/22 · LaLiga · Celta de Vigo,21/22,-178,LaLiga,Celta de Vigo,31,470
21/22 · LaLiga · Celta de Vigo,21/22,-177,LaLiga,Celta de Vigo,39,509
21/22 · LaLiga · Celta de Vigo,21/22,-176,LaLiga,Celta de Vigo,56,565
21/22 · LaLiga · Celta de Vigo,21/22,-175,LaLiga,Celta de Vigo,34,599
21/22 · LaLiga · Celta de Vigo,21/22,-174,LaLiga,Celta de Vigo,49,648
21/22 · LaLiga · Celta de Vigo,21/22,-173,LaLiga,Celta de Vigo,51,699
21/22 · LaLiga · Celta de Vigo,21/22,-172,LaLiga,Celta de Vigo,34,733
21/22 · LaLiga · Celta de Vigo,21/22,-171,LaLiga,Celta de Vigo,44,777
21/22 · LaLiga · Celta de Vigo,21/22,-170,LaLiga,Celta de Vigo,46,823
21/22 · LaLiga · Celta de Vigo,21/22,-169,LaLiga,Celta de Vigo,77,900
21/22 · LaLiga · Celta de Vigo,21/22,-168,LaLiga,Celta de Vigo,80,980
21/22 · LaLiga · Celta de Vigo,21/22,-167,LaLiga,Celta de Vigo,61,1041
21/22 · LaLiga · Celta de Vigo,21/22,-166,LaLiga,Celta de Vigo,50,1091
21/22 · LaLiga · Celta de Vigo,21/22,-165,LaLiga,Celta de Vigo,53,1144
21/22 · LaLiga · Celta de Vigo,21/22,-164,LaLiga,Celta de Vigo,33,1177
21/22 · LaLiga · Celta de Vigo,21/22,-163,LaLiga,Celta de Vigo,58,1235
21/22 · LaLiga · Celta de Vigo,21/22,-162,LaLiga,Celta de Vigo,59,1294
21/22 · LaLiga · Celta de Vigo,21/22,-161,LaLiga,Celta de Vigo,51,1345
21/22 · LaLiga · Celta de Vigo,21/22,-160,LaLiga,Celta de Vigo,48,1393
21/22 · LaLiga · Celta de Vigo,21/22,-159,LaLiga,Celta de Vigo,35,1428
21/22 · LaLiga · Celta de Vigo,21/22,-158,LaLiga,Celta de Vigo,43,1471
21/22 · LaLiga · Celta de Vigo,21/22,-157,LaLiga,Celta de Vigo,39,1510
21/22 · LaLiga · Celta de Vigo,21/22,-156,LaLiga,Celta de Vigo,41,1551
21/22 · LaLiga · Celta de Vigo,21/22,-155,LaLiga,Celta de Vigo,54,1605
21/22 · LaLiga · Celta de Vigo,21/22,-154,LaLiga,Celta de Vigo,37,1642
21/22 · LaLiga · Celta de Vigo,21/22,-153,LaLiga,Celta de Vigo,64,1706
21/22 · LaLiga · Celta de Vigo,21/22,-152,LaLiga,Celta de Vigo,40,1746
21/22 · LaLiga · Celta de Vigo,21/22,-151,LaLiga,Celta de Vigo,25,1771
21/22 · LaLiga · Celta de Vigo,21/22,-150,LaLiga,Celta de Vigo,32,1803
21/22 · LaLiga · Celta de Vigo,21/22,-149,LaLiga,Celta de Vigo,41,1844
21/22 · LaLiga · Celta de Vigo,21/22,-148,LaLiga,Celta de Vigo,61,1905
21/22 · LaLiga · Celta de Vigo,21/22,-147,LaLiga,Celta de Vigo,42,1947
21/22 · LaLiga · Celta de Vigo,21/22,-146,LaLiga,Celta de Vigo,35,1982
21/22 · LaLiga · Celta de Vigo,21/22,-145,LaLiga,Celta de Vigo,42,2024
21/22 · LaLiga · Celta de Vigo,21/22,-144,LaLiga,Celta de Vigo,29,2053
21/22 · LaLiga · Celta de Vigo,21/22,-143,LaLiga,Celta de Vigo,47,2100
21/22 · LaLiga · Celta de Vigo,21/22,-142,LaLiga,Celta de Vigo,45,2145
21/22 · LaLiga · Celta de Vigo,21/22,-141,LaLiga,Celta de Vigo,50,2195
21/22 · LaLiga · Celta de Vigo,21/22,-140,LaLiga,Celta de Vigo,47,2242
21/22 · LaLiga · Celta de Vigo,21/22,-139,LaLiga,Celta de Vigo,30,2272
21/22 · LaLiga · Celta de Vigo,21/22,-138,LaLiga,Celta de Vigo,30,2302
21/22 · LaLiga · Celta de Vigo,21/22,-137,LaLiga,Celta de Vigo,27,2329
21/22 · LaLiga · Celta de Vigo,21/22,-136,LaLiga,Celta de Vigo,50,2379
21/22 · LaLiga · Celta de Vigo,21/22,-135,LaLiga,Celta de Vigo,47,2426
21/22 · LaLiga · Celta de Vigo,21/22,-134,LaLiga,Celta de Vigo,41,2467
21/22 · LaLiga · Celta de Vigo,21/22,-133,LaLiga,Celta de Vigo,51,2518
21/22 · LaLiga · Celta de Vigo,21/22,-132,LaLiga,Celta de Vigo,56,2574
21/22 · LaLiga · Celta de Vigo,21/22,-131,LaLiga,Celta de Vigo,38,2612
21/22 · LaLiga · Celta de Vigo,21/22,-130,LaLiga,Celta de Vigo,33,2645
21/22 · LaLiga · Celta de Vigo,21/22,-129,LaLiga,Celta de Vigo,42,2687
21/22 · LaLiga · Celta de Vigo,21/22,-128,LaLiga,Celta de Vigo,71,2758
21/22 · LaLiga · Celta de Vigo,21/22,-127,LaLiga,Celta de Vigo,92,2850
